title,kinolights_url,provider,watch_url,raw_url,raw_text,source_method,is_external_direct,error,crawled_at
기생충,https://m.kinolights.com/title/66957,Netflix,https://www.netflix.com/kr/title/81221938,https://click.kinolights.com/redirect?url=https%3A%2F%2Fwww.netflix.com%2Fkr%2Ftitle%2F81221938&source=kinolights&medium=organic&campaign=kinolights&content=title_provider,넷플릭스 정액제,anchor,true,,2026-05-26T10:14:25.588422+00:00
기생충,https://m.kinolights.com/title/66957,TVING,https://www.tving.com/contents/M000244233,https://click.kinolights.com/redirect?url=https%3A%2F%2Fwww.tving.com%2Fcontents%2FM000244233&source=kinolights&medium=organic&campaign=kinolights&content=title_provider,티빙 정액제,anchor,true,,2026-05-26T10:14:25.588422+00:00
기생충,https://m.kinolights.com/title/66957,TVING,https://www.tving.com/contents/M000244133,https://click.kinolights.com/redirect?url=https%3A%2F%2Fwww.tving.com%2Fcontents%2FM000244133&source=kinolights&medium=organic&campaign=kinolights&content=title_provider,티빙 정액제,anchor,true,,2026-05-26T10:14:25.588422+00:00
기생충,https://m.kinolights.com/title/66957,TVING,https://www.tving.com/contents/M000287633,https://click.kinolights.com/redirect?url=https%3A%2F%2Fwww.tving.com%2Fcontents%2FM000287633&source=kinolights&medium=organic&campaign=kinolights&content=title_provider,티빙 자막 정액제,anchor,true,,2026-05-26T10:14:25.588422+00:00
기생충,https://m.kinolights.com/title/66957,Wavve,https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000008,https://click.kinolights.com/redirect?url=https%3A%2F%2Fwww.wavve.com%2Fplayer%2Fmovie%3Fmovieid%3DMV_EN01_EN000000008&source=kinolights&medium=organic&campaign=kinolights&content=title_provider,웨이브 정액제,anchor,true,,2026-05-26T10:14:25.588422+00:00
기생충,https://m.kinolights.com/title/66957,Watcha,https://watcha.com/contents/mdRL4eL,https://click.kinolights.com/redirect?url=https%3A%2F%2Fwatcha.com%2Fcontents%2FmdRL4eL&source=kinolights&medium=organic&campaign=kinolights&content=title_provider,왓챠 정액제,anchor,true,,2026-05-26T10:14:25.588422+00:00
